id;timestamp;charge;stationRef;vehicleRef
OQX3521968;2021/06/21 5:23:28;1,0;EG02;JD78PQD35395
ILF7783902;2021/06/21 5:56:35;2,5;OO10;VJ92OYV94295
YKC2349803;2021/06/21 6:28:40;2,8;AO18;PE73VJU23485
GDJ2356819;2021/06/21 6:38:00;2,2;MR05;HW75BKT77773
PJL8641306;2021/06/21 6:38:53;1,5;NE04;VX68BAR38623
FGK5481068;2021/06/21 6:59:12;1,0;OO13;DW44ZOO26361
LSV9981950;2021/06/21 7:20:27;2,8;OO09;BK77KNV91142
OFE6794614;2021/06/21 8:36:59;2,5;NE07;JV67MTI17124
CKC6517144;2021/06/21 9:02:04;2,5;MR08;XV91YMP27722
WSP9426057;2021/06/21 11:14:50;2,8;EG04;IW53OQE31439
UOR8421025;2021/06/21 11:55:49;1,0;OO04;YX66XYW62640
QBA6097126;2021/06/21 11:57:04;2,0;OO10;IC95TLY24827
HHO6991221;2021/06/21 12:44:32;2,8;AO07;OY94SZK34436
ZJJ1321497;2021/06/21 13:02:45;2,5;MR08;QO68DIC93032
HGB3327461;2021/06/21 14:14:47;1,3;MR02;RR98KQE80731
EOX7100416;2021/06/21 14:33:58;1,5;NE09;PM58XHX45588
ZLM9636233;2021/06/21 15:38:04;13,0;AO10;BM25PHF40639
JAX5943218;2021/06/21 16:28:39;2,8;MR07;KF48RSD79865
MQV6768601;2021/06/21 17:01:51;2,8;OO01;QR03XCJ37459
SOT2916553;2021/06/21 17:26:48;3,1;MR00;EZ65FLV39493
SWL8434663;2021/06/21 17:31:04;2,5;MR02;QO68DIC93032
AZP4951668;2021/06/21 17:50:44;2,8;GF00;LM86GYO69819
IZK5241436;2021/06/21 18:50:04;2,8;KO04;ED51EWW52190
ZWA8715251;2021/06/21 20:40:58;2,5;KO07;RV87TIY76692
LSY5755747;2021/06/21 21:26:58;1,0;NE06;IA29IQS63679
PFQ7323606;2021/06/21 21:58:03;2,8;GF00;JE65QJK64802
JKK7018354;2021/06/21 23:34:27;2,8;AO02;DP11ENT03275
PAO9029903;2021/06/22 1:16:36;2,8;OO13;AT19HLV57173
CVC0335444;2021/06/22 2:23:25;1,3;OO01;FL13UMN92207
GSQ4194866;2021/06/22 2:38:51;2,0;EG12;EE22TMX10817
PUQ2445713;2021/06/22 2:42:06;2,8;EG06;IN99SEN20660
BHG7678885;2021/06/22 3:53:55;2,5;GF00;SL09NOT64494
HXE6135529;2021/06/22 3:56:15;2,8;AO14;RR73DWB65452
KQH5694710;2021/06/22 4:31:02;2,8;EG01;CK97FAU13897
JWE3019288;2021/06/22 5:55:11;2,5;KO03;RV87TIY76692
IPN3519202;2021/06/22 7:33:40;1,0;AO09;BZ76ROL87339
WJB5217201;2021/06/22 8:12:22;2,8;EG03;IW53OQE31439
QMN1068024;2021/06/22 9:03:53;2,5;GF00;MA30QLI76818
ORH6084497;2021/06/22 9:48:32;2,8;AO16;WU78BMX13511
HPD7375058;2021/06/22 11:02:04;2,8;OO07;RK48BOP88344
YKG4023810;2021/06/22 11:19:47;1,0;NE03;FY47TUN40300
DVG1096336;2021/06/22 12:59:22;2,5;GF00;BY85QGR11636
WEJ2914353;2021/06/22 13:42:00;1,0;NE15;FY47TUN40300
MEL1356182;2021/06/22 14:07:41;1,3;EG03;TE24LCO18661
GLW7842114;2021/06/22 14:10:55;2,5;NE09;MX39VOS38645
ECP1223471;2021/06/22 14:49:07;1,0;NE00;IA29IQS63679
UXM3287947;2021/06/22 14:52:08;2,8;OO08;JF94VYA88954
JDO4816825;2021/06/22 14:55:49;2,8;NE10;QP02SYE47964
QFZ8649341;2021/06/22 16:01:44;2,8;OO01;RK48BOP88344
LPL9021396;2021/06/22 16:55:41;2,5;EG10;XE59BZM26378
ZWJ9127720;2021/06/22 17:46:44;2,8;AO10;PE73VJU23485
ARW6965348;2021/06/22 19:06:58;2,8;MR01;IC95TLY24827
CXP7186444;2021/06/22 20:07:55;2,5;MR04;QO68DIC93032
TXZ7685666;2021/06/22 20:55:24;2,0;NE11;PD45WOT56494
MUV7346388;2021/06/22 21:27:36;2,5;MR05;QO68DIC93032
RDJ8822007;2021/06/22 21:40:43;3,1;AO11;DV04FQL29609
VQO5982855;2021/06/22 21:55:53;2,8;KO07;XF28DGK65250
LGT6581113;2021/06/22 22:55:57;2,8;EG07;TV81MAQ99005
UWA5045420;2021/06/22 22:57:10;1,3;KO01;MQ65WJJ60020
LAE4993327;2021/06/23 0:00:41;1,5;AO12;SY96JDQ97089
BMW8827885;2021/06/23 1:30:52;2,5;EG05;XE59BZM26378
AVS0599647;2021/06/23 2:50:51;2,8;GF00;IO09FGE68100
IGU0809828;2021/06/23 3:30:08;2,8;AO01;QX75YWC61835
HKM4715398;2021/06/23 4:47:38;2,8;NE05;NY14GZR94632
BUL5809846;2021/06/23 5:38:17;1,3;NE06;KF48RSD79865
OJK3066534;2021/06/23 5:38:20;2,8;NE10;QP02SYE47964
GOF4243384;2021/06/23 6:23:48;2,8;AO12;JO50FSF60755
SLG7793803;2021/06/23 6:32:51;2,5;KO00;RV87TIY76692
MUO5271498;2021/06/23 8:39:29;2,0;OO12;EE22TMX10817
PJT9460000;2021/06/23 8:49:13;2,5;NE10;JV67MTI17124
JRV3913470;2021/06/23 9:55:51;2,8;NE02;NY14GZR94632
TCG1330648;2021/06/23 11:12:26;2,8;OO06;AY38OQF67603
GFF4808990;2021/06/23 12:22:56;2,8;OO06;EM54HQI58682
OCI1052474;2021/06/23 12:45:33;2,8;NE00;QP02SYE47964
SYD2740597;2021/06/23 12:46:12;2,5;KO02;IX01MVL33676
EPD2829655;2021/06/23 12:51:11;2,5;OO08;QW79CHL42244
UDD4220386;2021/06/23 13:46:52;2,8;AO14;PE73VJU23485
GOF2050904;2021/06/23 15:48:50;1,0;NE07;IA29IQS63679
KJL4287496;2021/06/23 15:49:20;2,8;MR03;UA13YTK28483
FDY9482596;2021/06/23 16:41:56;3,1;GF00;PF04UCA93312
YCC5342816;2021/06/23 16:47:49;2,5;MR05;QO68DIC93032
BCJ1400911;2021/06/23 17:14:36;2,2;KO08;JO50FSF60755
IRS6227065;2021/06/23 18:22:18;2,5;KO02;RV87TIY76692
XHD6172401;2021/06/23 18:30:48;1,0;AO11;BZ76ROL87339
LHK4444811;2021/06/23 20:05:17;2,8;AO00;WG11QVY31890
HXB2453555;2021/06/23 20:49:10;2,2;KO02;QO77TFN61853
UIR3038549;2021/06/23 21:03:55;2,2;KO04;QO77TFN61853
OWG8438052;2021/06/23 21:21:25;1,0;KO00;RK48BOP88344
YWQ8310097;2021/06/23 21:43:54;3,1;NE08;NO82BAX82566
NMO0728822;2021/06/23 21:58:57;2,8;OO12;AY38OQF67603
YNM8085370;2021/06/23 22:04:37;2,0;OO12;MQ65WJJ60020
HNP3478286;2021/06/23 22:12:33;3,1;AO09;DP11ENT03275
VQJ6110403;2021/06/23 22:39:01;1,0;NE08;FY47TUN40300
ZZC1787766;2021/06/23 23:32:34;2,8;GF00;LM86GYO69819
MJA3732681;2021/06/24 0:26:46;2,2;KO07;HW75BKT77773
ULW4228828;2021/06/24 1:20:25;2,8;NE07;NY14GZR94632
GNG4541784;2021/06/24 1:27:44;2,8;EG11;VL67TFO75321
URA7284852;2021/06/24 2:27:35;2,0;OO08;IC95TLY24827
LRL7224246;2021/06/24 3:39:04;1,5;MR05;HA82SCK64299
DNU1428390;2021/06/24 4:19:44;3,1;AO11;DV04FQL29609
IHG4343991;2021/06/24 5:44:50;2,8;EG00;TV81MAQ99005
LWW8065718;2021/06/24 6:22:09;1,3;KO01;MQ65WJJ60020
TST8174392;2021/06/24 8:10:05;2,8;NE11;NY14GZR94632
FVB0817284;2021/06/24 8:24:27;1,0;OO07;XV40HUQ04740
SJP9432734;2021/06/24 8:42:26;2,8;MR06;UA13YTK28483
XUP8022828;2021/06/24 8:52:31;2,5;MR07;LG64ARC91224
GUS1715863;2021/06/24 11:22:27;2,5;OO08;VJ92OYV94295
JGL4495177;2021/06/24 11:26:23;2,8;GF00;UF84JOS00561
NHQ7549609;2021/06/24 12:45:17;2,8;MR05;UA13YTK28483
RAE7840746;2021/06/24 12:57:01;2,0;OO09;OC94ASJ72024
CKM8139944;2021/06/24 13:05:23;1,0;NE15;IA29IQS63679
YAB3383550;2021/06/24 14:14:56;1,0;OO12;WG11QVY31890
QIH4856574;2021/06/24 16:13:36;3,1;AO14;DV04FQL29609
ZYN0208450;2021/06/24 17:46:47;2,8;OO10;JF94VYA88954
HXG0409741;2021/06/24 19:05:18;2,8;OO05;JF94VYA88954
ETC9854045;2021/06/24 19:21:19;3,1;OO09;DV04FQL29609
FGO7804527;2021/06/24 19:55:04;2,8;MR07;EZ65FLV39493
PYC5475604;2021/06/24 20:32:58;1,0;NE13;FY47TUN40300
EWQ4836017;2021/06/24 21:47:21;2,8;OO00;AT19HLV57173
BOP3212067;2021/06/24 22:11:47;2,0;AO12;YL27IFD65117
SSV8787236;2021/06/24 22:44:24;2,5;GF00;MA30QLI76818
IGT6118538;2021/06/24 23:24:03;2,2;KO02;HW75BKT77773
PPE3846955;2021/06/25 0:42:31;2,8;OO00;AY38OQF67603
IKF6225012;2021/06/25 0:47:26;2,5;NE08;HR53SRO94328
ZYL7887561;2021/06/25 2:49:11;3,1;GF00;PF04UCA93312
IVD7582021;2021/06/25 2:54:20;2,8;OO07;RK48BOP88344
HXB1362622;2021/06/25 3:47:56;2,8;NE09;QP02SYE47964
MFK4565236;2021/06/25 4:03:55;2,8;EG01;TV81MAQ99005
DXT5497076;2021/06/25 4:23:08;2,5;KO03;KB55KTM48860
VCN7571798;2021/06/25 4:45:35;1,3;MR05;RR98KQE80731
DQA2206602;2021/06/25 4:55:29;1,5;KO03;ZY93PCY41868
UKU2205499;2021/06/25 5:11:48;2,8;GF00;CP56DAO45598
MRG9193197;2021/06/25 5:25:34;2,5;MR08;QO68DIC93032
LAX2953212;2021/06/25 7:55:16;2,0;AO14;YL27IFD65117
XKU0925577;2021/06/25 9:41:06;3,1;AO00;DP11ENT03275
ILW3046957;2021/06/25 10:31:38;1,0;KO05;FL13UMN92207
MBN0490274;2021/06/25 11:23:24;2,8;AO17;SU00RDZ36214
NMG3838600;2021/06/25 11:41:47;2,2;KO04;QO77TFN61853
SKI8167256;2021/06/25 11:51:14;2,5;EG12;XE59BZM26378
GXU8357912;2021/06/25 12:12:02;2,8;MR05;EZ65FLV39493
SXY7015111;2021/06/25 12:37:58;1,0;KO05;WY00MLL63827
BDX3522204;2021/06/25 12:54:58;2,8;EG03;TV81MAQ99005
ZIZ1668562;2021/06/25 13:39:58;3,1;AO17;DP11ENT03275
VYR0770939;2021/06/25 13:40:06;2,8;GF00;MP14WFM40909
YII0746008;2021/06/25 13:58:45;3,1;NE02;NO82BAX82566
BZO0601843;2021/06/25 14:19:07;2,5;MR01;QO68DIC93032
TMF1196318;2021/06/25 16:39:03;1,0;KO02;WY00MLL63827
TGW0506606;2021/06/25 17:13:07;2,8;OO04;AY38OQF67603
EGW3966903;2021/06/25 17:26:51;1,3;OO05;YH66OKD41942
ZDT4209360;2021/06/25 17:26:55;2,8;MR04;KF48RSD79865
WER7735478;2021/06/25 17:41:45;1,0;AO10;BZ76ROL87339
ARE3345526;2021/06/25 17:54:06;1,5;NE08;PM58XHX45588
NDR6841614;2021/06/25 18:45:15;2,5;OO08;QX75YWC61835
YAQ0906660;2021/06/25 18:49:10;2,8;GF00;IO09FGE68100
YGT4754529;2021/06/25 19:24:04;2,8;GF00;IO09FGE68100
CPS3020139;2021/06/25 20:26:00;1,3;EG06;TE24LCO18661
XZY1958474;2021/06/25 21:03:11;2,8;KO00;QW79CHL42244
JLS8450684;2021/06/25 21:47:14;2,8;OO05;JF94VYA88954
KKJ9826217;2021/06/25 22:54:14;2,8;OO11;JF94VYA88954
NQQ6215329;2021/06/25 23:39:37;3,1;GF00;PF04UCA93312
MUS4939921;2021/06/25 23:46:15;2,8;EG11;TV81MAQ99005
HZR1034519;2021/06/26 0:05:00;2,8;MR00;UA13YTK28483
YFT7001693;2021/06/26 1:26:17;2,8;NE15;SY96JDQ97089
VYF7609687;2021/06/26 2:01:56;1,5;NE02;PM58XHX45588
TFZ9665155;2021/06/26 3:14:39;2,8;OO02;EM54HQI58682
JRG0069186;2021/06/26 4:40:43;3,1;GF00;PF04UCA93312
YHI3324045;2021/06/26 6:43:15;1,5;OO07;EC02LZC49528
RAN5548070;2021/06/26 6:55:10;1,0;OO04;XV40HUQ04740
TCF5616314;2021/06/26 7:52:01;2,8;OO04;AY38OQF67603
ITC5972025;2021/06/26 7:57:07;13,0;GF00;NZ35XLQ89678
VVZ0113738;2021/06/26 8:39:49;2,0;GF00;XF28DGK65250
CFX6780138;2021/06/26 9:10:22;2,8;EG02;TV81MAQ99005
PPI3223272;2021/06/26 9:42:15;1,0;NE07;UP28MBM38391
ISK6493047;2021/06/26 9:42:23;2,5;MR04;XV91YMP27722
NAF0483898;2021/06/26 9:48:02;1,3;KO08;MQ65WJJ60020
MUY9271271;2021/06/26 10:00:34;2,0;NE08;OC94ASJ72024
NBM8831355;2021/06/26 10:22:35;2,8;MR03;EZ65FLV39493
GVE4454751;2021/06/26 10:24:32;1,5;NE16;VX68BAR38623
AVA8303304;2021/06/26 10:30:21;2,5;EG04;DW44ZOO26361
LPB5111726;2021/06/26 12:04:09;2,2;KO06;JO50FSF60755
VGM7070478;2021/06/26 12:14:40;2,5;KO02;RV87TIY76692
RWK5953293;2021/06/26 12:40:50;2,5;NE07;JV67MTI17124
NQV3597429;2021/06/26 14:02:16;1,0;KO06;WY00MLL63827
NET2522592;2021/06/26 17:30:16;2,0;OO01;SY96JDQ97089
FDW3574520;2021/06/26 17:47:01;3,1;EG00;TZ48CCW54765
DSJ0554007;2021/06/26 17:53:12;1,0;MR04;BI87HYL81972
IDI9742794;2021/06/26 18:28:19;2,5;GF00;MA30QLI76818
FOA9165314;2021/06/26 18:36:09;2,8;GF00;UF84JOS00561
RHV8074287;2021/06/26 19:37:44;2,5;GF00;MA30QLI76818
LPL4930167;2021/06/26 20:27:34;2,8;KO04;ED51EWW52190
FHD8251733;2021/06/26 22:53:24;2,5;MR01;QO68DIC93032
KEC9742644;2021/06/27 1:11:06;2,5;OO13;QX75YWC61835
VTY5726524;2021/06/27 3:19:26;2,8;OO10;RK48BOP88344
TCL1530129;2021/06/27 3:30:40;1,5;MR03;HA82SCK64299
RGE3901841;2021/06/27 4:21:54;2,8;AO08;MX39VOS38645
MWG1662787;2021/06/27 4:51:58;1,3;OO01;RR98KQE80731
QSK9361806;2021/06/27 5:28:44;2,8;AO05;RR73DWB65452
LWL0364134;2021/06/27 5:35:32;2,0;AO18;YL27IFD65117
FIX1784276;2021/06/27 6:04:32;2,5;GF00;SL09NOT64494
MYE9099352;2021/06/27 6:08:19;2,8;OO06;AY38OQF67603
ETU4919649;2021/06/27 6:14:40;2,8;KO05;YH66OKD41942
GYS9285468;2021/06/27 9:02:59;2,5;KO09;KB55KTM48860
NPO2652636;2021/06/27 9:31:54;2,2;KO07;JO50FSF60755
SWL2428182;2021/06/27 9:38:14;1,3;EG02;TE24LCO18661
IWO5158072;2021/06/27 10:28:31;2,8;AO05;MU06LHX94338
TNZ8401789;2021/06/27 10:32:04;2,8;OO05;JF94VYA88954
AQP2930933;2021/06/27 11:29:43;2,8;AO12;MX39VOS38645
OHL9964210;2021/06/27 12:09:02;2,5;OO03;VJ92OYV94295
YAZ3102702;2021/06/27 12:12:18;2,8;MR06;HE38BQH01623
AYA9860522;2021/06/27 12:16:06;2,8;AO08;RR73DWB65452
LRT3352492;2021/06/27 13:15:23;1,0;NE14;UP28MBM38391
JIZ0548165;2021/06/27 13:28:40;1,3;MR01;RR98KQE80731
UBF9095321;2021/06/27 13:29:00;2,8;EG08;IW53OQE31439
FTM9154613;2021/06/27 15:44:06;2,8;MR04;UA13YTK28483
VQR5295298;2021/06/27 16:32:31;2,8;OO12;AY38OQF67603
DXF2316402;2021/06/27 16:32:51;1,5;EG08;CR31GMR97972
AXO5457845;2021/06/27 18:28:20;1,0;OO00;XV40HUQ04740
KWF2687723;2021/06/27 20:15:33;2,5;NE03;OY94SZK34436
WPA7371038;2021/06/27 20:31:41;1,0;NE04;IA29IQS63679
FHJ4313533;2021/06/27 23:13:39;2,8;KO04;XV91YMP27722
GWV0199474;2021/06/27 23:47:28;1,5;NE13;PM58XHX45588
RJE4333695;2021/06/28 0:30:01;2,2;OO08;SU00RDZ36214
IFC6904898;2021/06/28 0:57:12;3,1;OO00;RK48BOP88344
HVL1260883;2021/06/28 1:35:37;2,8;NE08;NY14GZR94632
NSZ4659231;2021/06/28 1:59:48;1,5;EG01;CR31GMR97972
FQV1838250;2021/06/28 2:35:58;3,1;GF00;PF04UCA93312
CSV5235816;2021/06/28 2:51:00;2,0;OO07;SY96JDQ97089
CPN0138075;2021/06/28 3:43:06;1,5;NE14;PM58XHX45588
DCH3312207;2021/06/28 4:12:54;1,5;EG12;TZ48CCW54765
FXJ9308920;2021/06/28 4:25:27;2,0;EG11;CM15YCB60994
GWT0091668;2021/06/28 4:45:58;1,5;AO12;SY96JDQ97089
IAZ9070323;2021/06/28 5:02:17;2,5;MR00;XV91YMP27722
NDB7620660;2021/06/28 5:59:56;2,8;OO10;JF94VYA88954
PLZ5193363;2021/06/28 6:14:18;2,8;KO06;ED51EWW52190
ZIJ5063983;2021/06/28 7:19:02;1,5;EG02;CR31GMR97972
IOV4263439;2021/06/28 7:31:26;2,0;AO06;YL27IFD65117
CLE6747612;2021/06/28 7:49:57;2,8;KO00;ED51EWW52190
GBX5031905;2021/06/28 8:05:09;2,8;NE13;EG95RTB75032
NHA3990931;2021/06/28 9:30:26;2,5;MR07;QO68DIC93032
WYB6288849;2021/06/28 12:29:15;3,1;EG02;TZ48CCW54765
JXZ6686309;2021/06/28 12:36:43;1,3;OO00;MA30QLI76818
GHK3729081;2021/06/28 12:44:13;2,0;AO03;YL27IFD65117
AAX5365966;2021/06/28 12:51:52;2,8;GF00;UF84JOS00561
IXS3996724;2021/06/28 13:14:50;2,0;KO05;IZ65WAT29135
CVE8968596;2021/06/28 14:34:13;1,5;NE02;PM58XHX45588
GLF3233242;2021/06/28 14:46:18;1,3;GF00;EN26OAB52983
YFJ8382383;2021/06/28 15:19:46;1,3;KO06;MQ65WJJ60020
APA4257362;2021/06/28 15:32:50;2,5;NE02;JV67MTI17124
QEZ2178302;2021/06/28 16:59:19;2,8;MR01;UA13YTK28483
TGH1325185;2021/06/28 17:20:27;1,5;EG00;CR31GMR97972
XEI6709187;2021/06/28 17:27:18;2,0;OO13;FL13UMN92207
PGM1732919;2021/06/28 18:30:21;3,1;EG10;TZ48CCW54765
BDC6202414;2021/06/28 18:37:57;2,8;AO08;PE73VJU23485
UBH8265171;2021/06/28 21:37:33;1,5;OO11;EV77EDV52985
SOE6838592;2021/06/28 22:21:24;2,5;OO13;QX75YWC61835
IOY2844783;2021/06/29 0:18:19;3,1;AO15;DP11ENT03275
YAP3195911;2021/06/29 0:55:07;2,5;GF00;MA30QLI76818
DTV4013144;2021/06/29 2:02:12;2,8;NE11;NY14GZR94632
MEH9736341;2021/06/29 2:29:57;2,8;AO07;LC72NRN52084
YIE4265839;2021/06/29 2:41:45;2,5;NE09;JV67MTI17124
BCA3195517;2021/06/29 3:43:35;1,5;NE10;KB55KTM48860
NZV3537653;2021/06/29 4:32:55;2,0;KO07;QW79CHL42244
MBT6232739;2021/06/29 6:15:44;1,0;EG03;LM86GYO69819
BFX6897275;2021/06/29 6:30:58;1,5;AO06;SY96JDQ97089
RRZ8293377;2021/06/29 6:58:42;2,8;AO04;UF84JOS00561
BSQ1928969;2021/06/29 7:22:42;13,0;AO16;LG64ARC91224
LCA1684297;2021/06/29 7:47:44;2,0;OO01;QP02SYE47964
UBF8764578;2021/06/29 9:04:59;2,8;NE15;LG64ARC91224
NOM6809894;2021/06/29 11:13:40;2,2;KO06;JO50FSF60755
LWR2214325;2021/06/29 11:30:14;2,8;GF00;CP56DAO45598
RQU8245166;2021/06/29 11:30:19;2,8;OO12;QR03XCJ37459
QRP5126520;2021/06/29 11:32:39;2,5;OO05;QX75YWC61835
BJA0240687;2021/06/29 12:06:45;2,8;OO11;QR03XCJ37459
SVQ0433836;2021/06/29 12:18:57;2,5;KO01;KB55KTM48860
JNN0508378;2021/06/29 12:35:02;2,2;NE14;CP56DAO45598
IRA5476654;2021/06/29 13:00:44;2,5;MR03;QO68DIC93032
ZPW0307871;2021/06/29 13:12:14;1,3;NE03;HW75BKT77773
BCG9087925;2021/06/29 15:30:04;2,8;OO04;AT19HLV57173
AUF1117727;2021/06/29 17:44:06;1,0;GF00;WU78BMX13511
CIQ1106960;2021/06/29 19:30:16;1,5;NE03;VX68BAR38623
EVJ5223670;2021/06/29 19:55:46;2,8;AO01;VX68BAR38623
IYE0980649;2021/06/29 20:45:09;1,5;NE00;VX68BAR38623
IXS5258140;2021/06/29 21:05:29;13,0;AO12;LG64ARC91224
RKY0330054;2021/06/29 21:08:24;13,0;AO17;LG64ARC91224
VLY9690887;2021/06/29 22:27:43;2,2;KO06;QO77TFN61853
BRN3710642;2021/06/29 23:23:41;2,5;EG06;XE59BZM26378
GPW5748074;2021/06/29 23:28:00;1,0;AO05;OC94ASJ72024
NRD3732792;2021/06/29 23:33:01;2,8;AO19;NZ35XLQ89678
KVI4556122;2021/06/29 23:44:40;2,8;GF00;CP56DAO45598
ZXR5140420;2021/06/30 0:04:55;2,8;AO15;QX75YWC61835
IQN9111442;2021/06/30 0:47:46;1,0;OO09;WG11QVY31890
YSI9564124;2021/06/30 1:39:27;2,5;MR06;QO68DIC93032
GBX9904765;2021/06/30 1:59:03;1,0;MR06;BI87HYL81972
MFY0174949;2021/06/30 2:19:31;13,0;AO12;LG64ARC91224
KOM2127919;2021/06/30 2:42:26;1,0;EG10;SY96JDQ97089
TPZ7144759;2021/06/30 3:19:26;2,5;NE00;QX75YWC61835
WWZ9689406;2021/06/30 4:33:22;2,2;MR03;ED51EWW52190
ZZB0778832;2021/06/30 4:40:48;1,0;NE12;IA29IQS63679
TXK8638283;2021/06/30 6:01:02;1,0;OO12;YL27IFD65117
ZIZ0407597;2021/06/30 6:09:40;2,8;AO17;RR73DWB65452
XBB4726650;2021/06/30 6:23:25;2,8;OO07;AY38OQF67603
LGS2161101;2021/06/30 6:35:31;2,5;OO12;QX75YWC61835
IBT2896498;2021/06/30 6:58:49;1,3;EG02;TE24LCO18661
ARG7664377;2021/06/30 7:29:24;2,8;AO03;RR73DWB65452
MVR3510156;2021/06/30 7:47:03;2,2;OO09;FL13UMN92207
MDJ0101068;2021/06/30 7:52:57;2,8;AO16;XV40HUQ04740
CXT8705128;2021/06/30 8:01:46;2,8;AO16;IZ65WAT29135
OZQ4444746;2021/06/30 8:33:12;2,8;AO18;HT62RDI04611
AXU4684431;2021/06/30 9:51:00;2,0;AO10;YL27IFD65117
BQW5126208;2021/06/30 10:07:57;1,0;EG04;JD78PQD35395
COI3127422;2021/06/30 12:51:00;2,5;KO07;RV87TIY76692
EUC4492461;2021/06/30 13:02:29;2,5;OO05;UA13YTK28483
GAI4252021;2021/06/30 13:12:07;2,5;GF00;SL09NOT64494
XYA5248184;2021/06/30 13:20:08;2,8;KO00;JE65QJK64802
YBM5700246;2021/06/30 13:47:08;2,5;EG06;XE59BZM26378
FYZ5359346;2021/06/30 15:12:10;2,8;AO09;RR73DWB65452
RQQ3961834;2021/06/30 15:20:01;2,8;KO02;ED51EWW52190
HSG9902466;2021/06/30 15:26:20;1,0;AO07;OC94ASJ72024
JFM3145195;2021/06/30 17:23:15;1,0;OO08;XV40HUQ04740
JFT7655789;2021/06/30 17:35:45;1,0;KO03;FL13UMN92207
TGF6280919;2021/06/30 18:54:54;2,8;NE07;NY14GZR94632
QJW8993600;2021/06/30 18:59:17;1,3;KO09;XF28DGK65250
TDS5307461;2021/06/30 20:10:01;2,8;MR08;KF48RSD79865
OWA6482625;2021/06/30 20:39:15;2,0;NE03;PD45WOT56494
BWM1294622;2021/06/30 21:12:12;2,0;AO09;YL27IFD65117
SMY5813519;2021/06/30 21:51:18;2,5;MR05;XV91YMP27722
DUQ5673090;2021/06/30 22:49:07;2,5;OO09;QX75YWC61835
SKQ8437986;2021/06/30 23:12:39;2,8;KO01;QW79CHL42244
WRO2726407;2021/07/01 1:02:56;1,5;EG07;MU06LHX94338
AOA9779707;2021/07/01 1:22:22;3,1;OO04;QO77TFN61853
EVT3343257;2021/07/01 3:41:45;1,0;AO11;OC94ASJ72024
IXV8110017;2021/07/01 4:33:44;2,8;EG01;TV81MAQ99005
GPW2508683;2021/07/01 4:39:43;2,5;EG12;MQ65WJJ60020
ZRR3737984;2021/07/01 4:43:22;2,2;KO09;PE73VJU23485
HEZ9847916;2021/07/01 4:44:45;2,8;GF00;UF84JOS00561
VQC3912886;2021/07/01 4:47:16;3,1;AO10;DV04FQL29609
ICU7542804;2021/07/01 5:29:32;1,5;EG07;XV40HUQ04740
PDT5304733;2021/07/01 6:46:51;2,8;OO02;QR03XCJ37459
GLG9616203;2021/07/01 7:09:32;2,5;GF00;MA30QLI76818
HST1395111;2021/07/01 8:47:53;2,5;KO07;IX01MVL33676
BLY0213621;2021/07/01 9:42:29;2,8;KO03;UO75YNW62238
FGR0883332;2021/07/01 9:56:33;2,8;OO09;AT19HLV57173
VDE4791871;2021/07/01 10:12:11;1,0;KO08;ZY93PCY41868
YDF6647355;2021/07/01 10:14:58;13,0;AO19;LG64ARC91224
PPY5081588;2021/07/01 11:40:30;2,0;NE13;PD45WOT56494
LXF2007728;2021/07/01 11:54:27;2,8;OO01;BK77KNV91142
BWY1816142;2021/07/01 12:01:05;3,1;NE13;UO75YNW62238
YQU2203136;2021/07/01 12:46:27;2,8;OO02;AY38OQF67603
GPT7867430;2021/07/01 13:13:35;2,2;GF00;KW50MJG67260
LUT9037207;2021/07/01 13:56:09;2,5;MR06;QO68DIC93032
CDL0405549;2021/07/01 14:15:30;2,8;EG02;KB55KTM48860
NPG2459491;2021/07/01 16:26:53;2,8;GF00;IO09FGE68100
MRF6176300;2021/07/01 17:28:09;2,8;NE13;NY14GZR94632
MBX9594525;2021/07/01 17:34:15;2,8;AO09;MX39VOS38645
EQN3078511;2021/07/01 17:38:24;2,8;AO10;OY94SZK34436
DKK8102202;2021/07/01 17:40:04;2,8;GF00;IO09FGE68100
UMT1430183;2021/07/01 18:58:17;2,2;KO05;QO77TFN61853
MPC8859208;2021/07/01 20:01:53;1,5;MR02;HA82SCK64299
SKZ0772644;2021/07/01 20:22:34;1,0;NE14;IA29IQS63679
ZCV1723058;2021/07/01 21:12:48;2,8;AO18;DV04FQL29609
LTR7953989;2021/07/01 22:59:05;1,0;EG02;JD78PQD35395
YWJ1434238;2021/07/01 23:30:37;2,8;AO15;PE73VJU23485
JIC5357927;2021/07/01 23:32:17;2,0;KO07;IW53OQE31439
NNK2428173;2021/07/01 23:43:19;1,5;EG02;MU06LHX94338
EYR8318417;2021/07/02 0:30:18;2,0;OO02;IC95TLY24827
PEH4833354;2021/07/02 1:05:33;2,8;KO07;ED51EWW52190
CVM9249566;2021/07/02 1:11:57;3,1;GF00;PF04UCA93312
IOK9713440;2021/07/02 2:18:22;1,3;EG02;TE24LCO18661
EDC2706147;2021/07/02 2:20:54;1,5;NE16;VX68BAR38623
CAQ5278335;2021/07/02 3:19:07;2,8;MR04;DV04FQL29609
VKY4591373;2021/07/02 3:24:39;2,0;EG08;CM15YCB60994
ZGU0250746;2021/07/02 4:10:09;2,8;KO07;WY00MLL63827
EDG1276202;2021/07/02 4:22:33;2,0;KO04;EV77EDV52985
YAD4787415;2021/07/02 4:28:37;1,3;EG02;TE24LCO18661
